efficiency_gap,mean_median,declination,seats_at_50_50
0.01697145265063508,-0.020948015762747296,-0.010402189309299053,0.4827586206896552
0.021609741701383352,-0.023769526935878305,-0.013325422235191514,0.4827586206896552
0.019626173116605094,-0.023863745724958862,-0.014672074038429876,0.4827586206896552
0.011183701457349607,-0.00699145028969439,0.011074338459845956,0.4827586206896552
0.004201513095427367,-0.013144678775665053,0.027755281417791208,0.47126436781609193
0.01752552932299284,-0.02208655161526729,0.004523493317907589,0.47126436781609193
-0.003133017329593803,-0.01485613404696362,0.030386239671230032,0.47126436781609193
0.0009129944017701577,-0.01031510783013223,0.029254434387776886,0.4827586206896552
0.014989654013558475,-0.00995509867922273,0.006026328274498826,0.4827586206896552
-0.0012740125560264887,-0.01659278975390066,0.03274971084502983,0.47126436781609193
-0.0013665799517821528,-0.009971292861618464,0.028625184266192396,0.47126436781609193
0.025072079623467795,-0.006285216612876066,-0.02120172920257802,0.45977011494252873
0.010370584779519526,-0.0071209647016260424,0.00824064119725625,0.4827586206896552
0.023476663563029958,-0.011073668705612993,-0.01723651544946514,0.4827586206896552
0.02049242841865097,-0.011353269983244485,-0.016469175020994563,0.47126436781609193
0.009745432105839323,-0.02129225502891363,0.009173930471849915,0.45977011494252873
0.011400149983997021,-0.02036977481138158,0.012091866755475475,0.4827586206896552
0.011515255124201285,-0.010443837406753032,0.009481710123108377,0.47126436781609193
0.005190438784680122,-0.02364224141106397,0.03694048597593521,0.47126436781609193
0.01650346949821982,-0.011583548162529378,0.005893657941770591,0.4827586206896552
0.024230768747349377,-0.005390229277100644,-0.007736073033756583,0.45977011494252873
0.011708749007916613,-0.007078507990866401,0.009622701315471788,0.47126436781609193
0.01039911907073214,-0.009243664537051832,0.0067201445521945236,0.47126436781609193
0.00851460479314445,-0.011934428034011568,0.0075372834424772585,0.45977011494252873
0.008207408667624603,-0.007902034200070074,0.017218203798588145,0.45977011494252873
-0.0026523865264771705,-0.02144251000861208,0.03964302696000432,0.4482758620689655
0.02359660753393371,-0.02035084149556765,-0.020087187087757065,0.4482758620689655
-0.012868666402761453,-0.009983068871567413,0.05792464145750772,0.4482758620689655
0.0226847943042999,-0.026331736498021674,-0.01213419946409827,0.4482758620689655
0.019946257206920188,-0.03202319952493082,-0.011568126596050225,0.4482758620689655
0.020914035255903234,-0.0245123951964068,-0.01275370811529318,0.4482758620689655
0.02226394309051957,-0.01744002544718226,-0.009401117978703556,0.4482758620689655
0.012860411434594647,-0.028493751134915923,0.014967401726282458,0.45977011494252873
0.000866362403354704,-0.01622070851543289,0.037983842675435,0.45977011494252873
0.015973022585234285,-0.017674524728795937,0.007186733733192618,0.45977011494252873
0.02493086610509466,-0.016337955413207705,-0.017368640273876256,0.4482758620689655
0.02940922324961583,-0.019089033965464797,-0.03813075291268046,0.4367816091954023
0.032058664892431595,-0.019080890915632698,-0.04393713131767319,0.42528735632183906
0.029427808907485208,-0.024493068326573497,-0.045472309325364335,0.4482758620689655
0.02063850744246751,-0.011748591150174348,-0.015441268415418583,0.45977011494252873
