efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,population_mad,reock_proxy_median,reock_proxy_pct_below_030,burst,burst_seed
0.013159124106473357,-0.015279431601236015,-0.010756154622365574,0.4482758620689655,55,87,0.5740427639062994,9,2973.676413724861,0.44285501494434615,0.12643678160919541,56,1173749071
0.03371222111165171,-0.023589093218357005,0.022616414727599832,0.4482758620689655,56,87,0.5740427639062994,9,3278.316563882574,0.44285501494434615,0.12643678160919541,57,331334160
0.006549018968747513,-0.012452452974117234,-0.03196521002460413,0.45977011494252873,54,87,0.5740427639062996,9,2953.514082706861,0.44285501494434615,0.13793103448275862,58,1596387604
0.014256140685331209,-0.013405777209895775,-0.012862209193370415,0.45977011494252873,55,87,0.5740427639062994,9,2891.6534064276275,0.4313006825702035,0.12643678160919541,59,1466836456
0.009075173285411802,-0.011443189300237022,-0.026553752697462536,0.4482758620689655,54,87,0.5740427639062994,9,3014.819851843349,0.4275072080763801,0.12643678160919541,60,1981113449
0.03444696707053342,-0.012288410525339577,0.020879652106997236,0.4482758620689655,56,87,0.5740427639062994,9,2840.6230456452686,0.44285501494434615,0.14942528735632185,61,1599364550
-0.010193659532666927,-0.01323320704389419,-0.05388508162254779,0.45977011494252873,53,87,0.5740427639062994,9,3238.0994160954506,0.4522280019080022,0.11494252873563218,62,787359109
0.0038501527272712627,-0.027869294228372254,-0.03298561338668727,0.4367816091954023,54,87,0.5740427639062995,9,3167.3967941812734,0.44065864800240057,0.13793103448275862,63,2077711328
0.015625896500719837,-0.012275959317031848,-0.008374143671834157,0.45977011494252873,55,87,0.5740427639062995,9,3063.131178383017,0.42798599493545064,0.09195402298850575,64,882294416
0.004127576097081354,-0.01216828520931268,-0.029801365304311794,0.4482758620689655,54,87,0.5740427639062995,9,3014.819851843349,0.4407719880685562,0.14942528735632185,65,699704628
0.006498723397459188,-0.011390792429390117,-0.029468284693437128,0.4367816091954023,54,87,0.5740427639062994,9,3267.345025544615,0.4113579393535959,0.12643678160919541,66,1944623248
0.02289501280976724,-0.014050223010163343,0.01041488318993492,0.45977011494252873,56,87,0.5740427639062996,9,3108.945808537668,0.4275072080763801,0.10344827586206896,67,795556160
0.005996923228037314,-0.012279722902964418,-0.032775813505952954,0.45977011494252873,54,87,0.5740427639062995,9,3328.360144924416,0.41563802937126976,0.12643678160919541,68,163945743
0.009878548612371684,-0.014515997709650175,-0.015003759978534016,0.45977011494252873,55,87,0.5740427639062995,9,2675.8482694670747,0.41563802937126976,0.12643678160919541,69,1008363426
0.002327914300001387,-0.01863851288772289,-0.03263360662167209,0.45977011494252873,54,87,0.5740427639062995,9,3250.021482866243,0.44285501494434615,0.12643678160919541,70,1708709735
0.006202479849295178,-0.00838402624272283,-0.03296598590865337,0.47126436781609193,54,87,0.5740427639062995,9,3014.819851843349,0.41563802937126976,0.11494252873563218,71,406886644
0.006147980330348261,-0.019666099275576387,-0.032474663210784245,0.4482758620689655,54,87,0.5740427639062995,9,3043.6415388358946,0.43687485771424583,0.12643678160919541,72,994157306
0.0038187950572632456,-0.014874031075495009,-0.03186389158004345,0.45977011494252873,54,87,0.5740427639062995,9,2975.9032309576432,0.4353907102943355,0.11494252873563218,73,279004307
