DAUID,DGUID,GEO_NAME,population_2021
48112819,2021S051248112819,48112819,1839
48112844,2021S051248112844,48112844,3604
48112847,2021S051248112847,48112847,728
48111601,2021S051248111601,48111601,374
48111602,2021S051248111602,48111602,1081
48111603,2021S051248111603,48111603,704
48111604,2021S051248111604,48111604,536
48111605,2021S051248111605,48111605,631
48111606,2021S051248111606,48111606,616
48111607,2021S051248111607,48111607,402
48111608,2021S051248111608,48111608,687
48111609,2021S051248111609,48111609,402
48111610,2021S051248111610,48111610,538
48111611,2021S051248111611,48111611,745
48111612,2021S051248111612,48111612,509
48111613,2021S051248111613,48111613,478
48111614,2021S051248111614,48111614,620
48111615,2021S051248111615,48111615,819
48111616,2021S051248111616,48111616,417
48111617,2021S051248111617,48111617,935
48111618,2021S051248111618,48111618,782
48111619,2021S051248111619,48111619,765
48111620,2021S051248111620,48111620,978
48111621,2021S051248111621,48111621,399
48111622,2021S051248111622,48111622,931
48111624,2021S051248111624,48111624,463
48111625,2021S051248111625,48111625,422
48111626,2021S051248111626,48111626,419
48111627,2021S051248111627,48111627,474
48111628,2021S051248111628,48111628,434
48111629,2021S051248111629,48111629,448
48111630,2021S051248111630,48111630,465
48111631,2021S051248111631,48111631,456
48111632,2021S051248111632,48111632,512
48111633,2021S051248111633,48111633,436
48111634,2021S051248111634,48111634,1355
48111635,2021S051248111635,48111635,464
48111636,2021S051248111636,48111636,358
48111637,2021S051248111637,48111637,385
48111638,2021S051248111638,48111638,970
48111639,2021S051248111639,48111639,509
48111640,2021S051248111640,48111640,309
48111641,2021S051248111641,48111641,661
48111642,2021S051248111642,48111642,417
48111643,2021S051248111643,48111643,315
48111644,2021S051248111644,48111644,469
48111645,2021S051248111645,48111645,475
48111646,2021S051248111646,48111646,885
48111647,2021S051248111647,48111647,785
48111648,2021S051248111648,48111648,947
48111649,2021S051248111649,48111649,1455
48111650,2021S051248111650,48111650,682
48111651,2021S051248111651,48111651,1566
48111652,2021S051248111652,48111652,739
48111653,2021S051248111653,48111653,1058
48111654,2021S051248111654,48111654,574
48111655,2021S051248111655,48111655,959
48111657,2021S051248111657,48111657,418
48111658,2021S051248111658,48111658,479
48111659,2021S051248111659,48111659,565
48111660,2021S051248111660,48111660,749
48111661,2021S051248111661,48111661,533
48111662,2021S051248111662,48111662,390
48111663,2021S051248111663,48111663,526
48111664,2021S051248111664,48111664,344
48111665,2021S051248111665,48111665,643
48111666,2021S051248111666,48111666,557
48111667,2021S051248111667,48111667,1035
48111668,2021S051248111668,48111668,534
48111669,2021S051248111669,48111669,761
48111670,2021S051248111670,48111670,385
48111672,2021S051248111672,48111672,574
48111673,2021S051248111673,48111673,536
48111674,2021S051248111674,48111674,595
48111675,2021S051248111675,48111675,391
48111676,2021S051248111676,48111676,988
48111677,2021S051248111677,48111677,498
48111678,2021S051248111678,48111678,580
48111679,2021S051248111679,48111679,403
48111680,2021S051248111680,48111680,522
48111681,2021S051248111681,48111681,481
48111682,2021S051248111682,48111682,388
48111683,2021S051248111683,48111683,419
48111684,2021S051248111684,48111684,436
48111685,2021S051248111685,48111685,728
48111686,2021S051248111686,48111686,605
48111687,2021S051248111687,48111687,590
48111688,2021S051248111688,48111688,765
48111689,2021S051248111689,48111689,465
48111690,2021S051248111690,48111690,713
48111691,2021S051248111691,48111691,739
48112072,2021S051248112072,48112072,638
48112073,2021S051248112073,48112073,408
48112074,2021S051248112074,48112074,616
48112075,2021S051248112075,48112075,904
48112076,2021S051248112076,48112076,290
48112077,2021S051248112077,48112077,359
48112078,2021S051248112078,48112078,522
48112079,2021S051248112079,48112079,430
48112080,2021S051248112080,48112080,391
48112081,2021S051248112081,48112081,397
48112090,2021S051248112090,48112090,555
48112092,2021S051248112092,48112092,480
48112093,2021S051248112093,48112093,454
48112094,2021S051248112094,48112094,898
48112095,2021S051248112095,48112095,1023
48112096,2021S051248112096,48112096,468
48112097,2021S051248112097,48112097,552
48112099,2021S051248112099,48112099,467
48112100,2021S051248112100,48112100,811
48112101,2021S051248112101,48112101,459
48112102,2021S051248112102,48112102,402
48112103,2021S051248112103,48112103,308
48112106,2021S051248112106,48112106,830
48112176,2021S051248112176,48112176,1645
48112339,2021S051248112339,48112339,870
48112340,2021S051248112340,48112340,650
48112341,2021S051248112341,48112341,1193
48112342,2021S051248112342,48112342,830
48112343,2021S051248112343,48112343,862
48112768,2021S051248112768,48112768,342
48112773,2021S051248112773,48112773,3076
48112774,2021S051248112774,48112774,2371
48112775,2021S051248112775,48112775,298
48112778,2021S051248112778,48112778,3054
48112779,2021S051248112779,48112779,3275
48112781,2021S051248112781,48112781,648
48112782,2021S051248112782,48112782,264
48112783,2021S051248112783,48112783,480
48112784,2021S051248112784,48112784,472
48112785,2021S051248112785,48112785,2731
48112786,2021S051248112786,48112786,581
48112787,2021S051248112787,48112787,555
48112788,2021S051248112788,48112788,837
48112789,2021S051248112789,48112789,699
48112790,2021S051248112790,48112790,326
48112791,2021S051248112791,48112791,807
48112792,2021S051248112792,48112792,477
48112793,2021S051248112793,48112793,464
48112794,2021S051248112794,48112794,499
48112795,2021S051248112795,48112795,480
48112796,2021S051248112796,48112796,617
48112798,2021S051248112798,48112798,1003
48112799,2021S051248112799,48112799,1607
48111565,2021S051248111565,48111565,412
48111567,2021S051248111567,48111567,698
48111568,2021S051248111568,48111568,542
48111569,2021S051248111569,48111569,491
48111570,2021S051248111570,48111570,777
48111571,2021S051248111571,48111571,1025
48111572,2021S051248111572,48111572,633
48111573,2021S051248111573,48111573,362
48111574,2021S051248111574,48111574,422
48111575,2021S051248111575,48111575,800
48111576,2021S051248111576,48111576,385
48111577,2021S051248111577,48111577,534
48111578,2021S051248111578,48111578,425
48111579,2021S051248111579,48111579,486
48111580,2021S051248111580,48111580,504
48111582,2021S051248111582,48111582,704
48112139,2021S051248112139,48112139,482
48112140,2021S051248112140,48112140,530
48112141,2021S051248112141,48112141,562
48112771,2021S051248112771,48112771,9489
48112772,2021S051248112772,48112772,6825
48111547,2021S051248111547,48111547,520
48111550,2021S051248111550,48111550,634
48111555,2021S051248111555,48111555,476
48111556,2021S051248111556,48111556,528
48111563,2021S051248111563,48111563,544
48111564,2021S051248111564,48111564,524
48111984,2021S051248111984,48111984,833
48111985,2021S051248111985,48111985,1817
48111986,2021S051248111986,48111986,501
48111987,2021S051248111987,48111987,423
48111988,2021S051248111988,48111988,0
48111989,2021S051248111989,48111989,615
48111990,2021S051248111990,48111990,679
48111991,2021S051248111991,48111991,586
48111992,2021S051248111992,48111992,543
48111993,2021S051248111993,48111993,400
48112005,2021S051248112005,48112005,618
48112006,2021S051248112006,48112006,657
48112007,2021S051248112007,48112007,661
48112010,2021S051248112010,48112010,706
48112011,2021S051248112011,48112011,548
48112012,2021S051248112012,48112012,700
48112013,2021S051248112013,48112013,570
48112082,2021S051248112082,48112082,460
48112087,2021S051248112087,48112087,558
48112088,2021S051248112088,48112088,984
48112196,2021S051248112196,48112196,580
48112200,2021S051248112200,48112200,724
48112203,2021S051248112203,48112203,1630
48112850,2021S051248112850,48112850,512
48112853,2021S051248112853,48112853,530
48110083,2021S051248110083,48110083,638
48110084,2021S051248110084,48110084,17
48110085,2021S051248110085,48110085,525
48110086,2021S051248110086,48110086,385
48110087,2021S051248110087,48110087,238
48110088,2021S051248110088,48110088,334
48110089,2021S051248110089,48110089,483
48110090,2021S051248110090,48110090,413
48110091,2021S051248110091,48110091,413
48110092,2021S051248110092,48110092,371
48110093,2021S051248110093,48110093,455
48110094,2021S051248110094,48110094,512
48110095,2021S051248110095,48110095,480
48110096,2021S051248110096,48110096,432
48110097,2021S051248110097,48110097,497
48110098,2021S051248110098,48110098,386
48110099,2021S051248110099,48110099,459
48110100,2021S051248110100,48110100,513
48110101,2021S051248110101,48110101,448
48110102,2021S051248110102,48110102,498
48110103,2021S051248110103,48110103,473
48110104,2021S051248110104,48110104,482
48110105,2021S051248110105,48110105,459
48110106,2021S051248110106,48110106,621
48110107,2021S051248110107,48110107,574
48110108,2021S051248110108,48110108,409
48110109,2021S051248110109,48110109,441
48110110,2021S051248110110,48110110,564
48110111,2021S051248110111,48110111,420
48110112,2021S051248110112,48110112,638
48110113,2021S051248110113,48110113,611
48110114,2021S051248110114,48110114,625
48110115,2021S051248110115,48110115,512
48110116,2021S051248110116,48110116,463
48110117,2021S051248110117,48110117,556
48110118,2021S051248110118,48110118,482
48110119,2021S051248110119,48110119,512
48110120,2021S051248110120,48110120,954
48110121,2021S051248110121,48110121,715
48110122,2021S051248110122,48110122,411
48110123,2021S051248110123,48110123,492
48110124,2021S051248110124,48110124,537
48110125,2021S051248110125,48110125,595
48110126,2021S051248110126,48110126,670
48110127,2021S051248110127,48110127,470
48110130,2021S051248110130,48110130,486
48110131,2021S051248110131,48110131,548
48110132,2021S051248110132,48110132,1571
48110134,2021S051248110134,48110134,430
48110135,2021S051248110135,48110135,416
48110136,2021S051248110136,48110136,609
48110142,2021S051248110142,48110142,531
48110144,2021S051248110144,48110144,761
48110145,2021S051248110145,48110145,467
48110146,2021S051248110146,48110146,540
48110148,2021S051248110148,48110148,378
48110149,2021S051248110149,48110149,398
48110150,2021S051248110150,48110150,987
48110153,2021S051248110153,48110153,882
48110154,2021S051248110154,48110154,947
48110155,2021S051248110155,48110155,601
48110156,2021S051248110156,48110156,700
48110157,2021S051248110157,48110157,662
48110158,2021S051248110158,48110158,500
48110159,2021S051248110159,48110159,920
48110160,2021S051248110160,48110160,473
48110161,2021S051248110161,48110161,1141
48110163,2021S051248110163,48110163,449
48110164,2021S051248110164,48110164,452
48110165,2021S051248110165,48110165,480
48110166,2021S051248110166,48110166,598
48110167,2021S051248110167,48110167,605
48110169,2021S051248110169,48110169,608
48110170,2021S051248110170,48110170,422
48110171,2021S051248110171,48110171,615
48110172,2021S051248110172,48110172,476
48110173,2021S051248110173,48110173,825
48110174,2021S051248110174,48110174,911
48110176,2021S051248110176,48110176,470
48110177,2021S051248110177,48110177,447
48110178,2021S051248110178,48110178,479
48110179,2021S051248110179,48110179,453
48110180,2021S051248110180,48110180,449
48110181,2021S051248110181,48110181,522
48110182,2021S051248110182,48110182,566
48110183,2021S051248110183,48110183,523
48110184,2021S051248110184,48110184,514
48110185,2021S051248110185,48110185,503
48110186,2021S051248110186,48110186,686
48110187,2021S051248110187,48110187,414
48110188,2021S051248110188,48110188,473
48110189,2021S051248110189,48110189,568
48110190,2021S051248110190,48110190,593
48110191,2021S051248110191,48110191,616
48110192,2021S051248110192,48110192,616
48110193,2021S051248110193,48110193,435
48110194,2021S051248110194,48110194,596
48110195,2021S051248110195,48110195,615
48110196,2021S051248110196,48110196,643
48110198,2021S051248110198,48110198,555
48110199,2021S051248110199,48110199,754
48110200,2021S051248110200,48110200,994
48110201,2021S051248110201,48110201,1251
48110202,2021S051248110202,48110202,809
48110203,2021S051248110203,48110203,620
48110206,2021S051248110206,48110206,426
48110207,2021S051248110207,48110207,580
48110208,2021S051248110208,48110208,833
48110209,2021S051248110209,48110209,445
48110210,2021S051248110210,48110210,369
48110211,2021S051248110211,48110211,392
48110212,2021S051248110212,48110212,428
48110213,2021S051248110213,48110213,1015
48110215,2021S051248110215,48110215,536
48110216,2021S051248110216,48110216,478
48110217,2021S051248110217,48110217,846
48110218,2021S051248110218,48110218,474
48110219,2021S051248110219,48110219,468
48110220,2021S051248110220,48110220,491
48110221,2021S051248110221,48110221,435
48110222,2021S051248110222,48110222,414
48110223,2021S051248110223,48110223,489
48110225,2021S051248110225,48110225,428
48110226,2021S051248110226,48110226,506
48110227,2021S051248110227,48110227,394
48110228,2021S051248110228,48110228,545
48110229,2021S051248110229,48110229,655
48110230,2021S051248110230,48110230,734
48110231,2021S051248110231,48110231,601
48110232,2021S051248110232,48110232,536
48110233,2021S051248110233,48110233,522
48110234,2021S051248110234,48110234,738
48110235,2021S051248110235,48110235,581
48110236,2021S051248110236,48110236,484
48110237,2021S051248110237,48110237,400
48110238,2021S051248110238,48110238,782
48110239,2021S051248110239,48110239,648
48110240,2021S051248110240,48110240,494
48110241,2021S051248110241,48110241,601
48110242,2021S051248110242,48110242,567
48110243,2021S051248110243,48110243,555
48110244,2021S051248110244,48110244,492
48110245,2021S051248110245,48110245,531
48110246,2021S051248110246,48110246,534
48110247,2021S051248110247,48110247,738
48110248,2021S051248110248,48110248,437
48110249,2021S051248110249,48110249,507
48110250,2021S051248110250,48110250,502
48110251,2021S051248110251,48110251,630
48110252,2021S051248110252,48110252,470
48110253,2021S051248110253,48110253,495
48110254,2021S051248110254,48110254,411
48110255,2021S051248110255,48110255,621
48110256,2021S051248110256,48110256,483
48110257,2021S051248110257,48110257,457
48110258,2021S051248110258,48110258,382
48110259,2021S051248110259,48110259,592
