OBJECTID,VA_NUMBER,parent_ed_2019,va_ndp,va_ucp,va_other,ed_2026_maj,ed_2026_min
4206,008,Lacombe-Ponoka,56.57142857142857,118.14285714285714,20.0,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
4207,040,Maskwacis-Wetaskiwin,49.6,162.4,9.2,Camrose,Leduc
4208,044,Calgary-North West,72.66666666666667,88.77777777777777,8.11111111111111,Calgary-North West,Calgary-North West-Bearspaw
4209,056,West Yellowhead,27.0,170.0,0.0,West Yellowhead,Lac Ste Anne-Parkland
4210,048,Calgary-North West,72.66666666666667,88.77777777777777,8.11111111111111,Calgary-North West,Calgary-North West-Bearspaw
4211,004,Edmonton-Meadows,99.0,73.0,2.0,Edmonton-Ellerslie,Edmonton-Ellerslie
4212,002,Calgary-Beddington,121.0,118.6,7.6,Calgary-Beddington,Calgary-Beddington
4213,049,Airdrie-Cochrane,25.666666666666668,144.66666666666666,3.0,Cochrane-Springbank,Olds-Three Hills-Didsbury
4214,031,Brooks-Medicine Hat,13.0,133.0,10.0,Medicine Hat-Brooks,Medicine Hat-Brooks
4215,004,Fort Saskatchewan-Vegreville,30.5,175.0,9.5,Lloydminster-Wainwright,Lloydminster-Wainwright
4216,061,Grande Prairie-Wapiti,33.333333333333336,201.0,5.333333333333333,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4217,008,Edmonton-Gold Bar,160.8,91.4,7.8,Edmonton-Gold Bar,Edmonton-Gold Bar
4218,049,Rimbey-Rocky Mountain House-Sundre,14.625,114.875,23.875,Lacombe-Clearwater,Rocky Mountain House-Banff Park
4219,047,West Yellowhead,31.692307692307693,139.69230769230768,0.0,West Yellowhead,West Yellowhead
4220,014,Central Peace-Notley,6.0,80.0,0.0,Central Peace-Notley,Central Peace-Notley
4221,021,Cypress-Medicine Hat,50.25,97.0,6.25,Medicine Hat-Cypress,Medicine Hat-Cypress
4222,051,Sherwood Park,117.4,130.6,12.6,Sherwood Park,Sherwood Park
4223,041,Livingstone-Macleod,37.285714285714285,91.85714285714286,21.285714285714285,High River-Vulcan-Siksika,Lethbridge-Fort Macleod-Crowsnest Pass
4224,044,Taber-Warner,20.125,108.125,12.75,Taber-Cardston,Lethbridge-Taber-Warner
4225,029,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
4226,002,Calgary-Glenmore,91.83333333333333,102.83333333333333,2.1666666666666665,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
4227,018,Central Peace-Notley,74.0,133.0,5.0,Central Peace-Notley,Central Peace-Notley
4228,015,Red Deer-North,54.75,126.25,10.0,Red Deer-North,Red Deer-Lacombe
4229,020,Edmonton-Whitemud,97.66666666666667,93.0,4.333333333333333,Edmonton-Whitemud,Edmonton-Whitemud
4230,025,Calgary-West,83.66666666666667,121.5,2.8333333333333335,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
4231,036,Edmonton-Gold Bar,104.33333333333333,71.33333333333333,5.666666666666667,Edmonton-Gold Bar,Edmonton-Gold Bar
4232,012,Edmonton-Decore,91.0,82.5,14.0,Edmonton-Decore,Edmonton-Decore
4233,051,Calgary-Mountain View,90.0,50.25,3.125,Calgary-Mountain View,Calgary-Mountainview
4234,005,Lacombe-Ponoka,56.57142857142857,118.14285714285714,20.0,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
4235,043,Calgary-South East,77.8,102.8,1.6,Calgary-South East,Calgary-South East
4236,029,Vermilion-Lloydminster-Wainwright,30.357142857142858,157.71428571428572,13.357142857142858,Lloydminster-Wainwright,Lloydminster-Wainwright
4237,013,Calgary-North East,66.125,59.25,0.0,Calgary-Nose Creek,Calgary-Airdrie
4238,020,Edmonton-McClung,120.5,86.0,8.0,Edmonton-McClung,Edmonton-McClung
4239,024,Edmonton-Riverview,139.5,75.5,8.75,Edmonton-McClung,Edmonton-McClung
4240,006,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
4241,032,Calgary-North,116.71428571428571,122.42857142857143,0.0,Calgary-North,Calgary-North
4242,002,Bonnyville-Cold Lake-St. Paul,34.0,280.5,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
4243,059,Calgary-Bow,82.33333333333333,49.833333333333336,6.0,Calgary-Varsity,Calgary-Varsity
4244,008,St. Albert,132.0,91.8,7.8,St. Albert,St Albert
4245,018,Edmonton-West Henday,150.5,178.0,20.5,Edmonton-West Henday,Edmonton-West Henday
4246,018,Edmonton-Rutherford,129.33333333333334,69.0,8.0,Edmonton-Rutherford,Edmonton-Rutherford
4247,018,Vermilion-Lloydminster-Wainwright,33.857142857142854,151.85714285714286,14.571428571428571,Lloydminster-Wainwright,Lloydminster-Wainwright
4248,044,Edmonton-South West,106.66666666666667,98.0,3.6666666666666665,Edmonton-Whitemud,Edmonton-Whitemud
4249,036,Calgary-Peigan,86.4,118.8,9.8,Calgary-Confluence,Calgary-Peigan-Chestermere
4250,046,Edmonton-South,72.0,62.8,2.6,Edmonton-South,Edmonton-South
4251,025,Calgary-Elbow,95.2,75.2,13.0,Calgary-Elbow,Calgary-Elbow
4252,033,Calgary-Klein,119.75,97.0,6.75,Calgary-Klein,Calgary-Klein
4253,044,Calgary-Edgemont,61.888888888888886,77.55555555555556,4.777777777777778,Calgary-Beddington,Calgary-Edgemont
4254,006,Drumheller-Stettler,34.42857142857143,147.57142857142858,6.571428571428571,Drumheller-Stettler,Drumheller-Stettler
4255,056,Edmonton-South West,67.28571428571429,67.57142857142857,1.0,Edmonton-Windermere,Edmonton-Windermere
4256,035,Brooks-Medicine Hat,73.83333333333333,175.16666666666666,12.333333333333334,Medicine Hat-Brooks,Medicine Hat-Brooks
4257,027,St. Albert,115.66666666666667,78.66666666666667,5.0,St. Albert,St Albert
4258,026,St. Albert,115.66666666666667,78.66666666666667,5.0,St. Albert,St Albert
4259,043,Taber-Warner,20.125,108.125,12.75,Taber-Cardston,Lethbridge-Taber-Warner
4260,026,Calgary-Bhullar-McCall,105.2,84.6,0.0,Calgary-Bhullar-McCall,Calgary-McCall-Bhullar
4261,010,Edmonton-Decore,91.0,82.5,14.0,Edmonton-Decore,Edmonton-Decore
4262,027,Camrose,98.8,147.4,32.6,Camrose,Camrose
4263,011,Innisfail-Sylvan Lake,46.166666666666664,112.5,8.083333333333334,Sylvan Lake-Innisfail,Red Deer-Innisfail
4264,045,Taber-Warner,20.125,108.125,12.75,Taber-Cardston,Lethbridge-Taber-Warner
4265,013,West Yellowhead,50.916666666666664,119.25,0.0,West Yellowhead,West Yellowhead
4266,011,Calgary-Foothills,62.75,91.25,3.0,Calgary-Edgemont,Calgary-Edgemont
4267,029,Innisfail-Sylvan Lake,44.0,231.5,14.0,Sylvan Lake-Innisfail,Red Deer-Innisfail
4268,006,Chestermere-Strathmore,55.285714285714285,159.14285714285714,9.571428571428571,Chestermere-Strathmore,Chestermere-Strathmore
4269,026,Edmonton-Highlands-Norwood,209.66666666666666,53.666666666666664,9.666666666666666,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
4270,053,Drumheller-Stettler,55.857142857142854,163.28571428571428,9.571428571428571,Drumheller-Stettler,Drumheller-Stettler
4271,051,Cypress-Medicine Hat,65.0,285.0,8.0,Medicine Hat-Cypress,Medicine Hat-Cypress
4272,042,St. Albert,134.0,107.5,4.5,St. Albert,St Albert
4273,032,St. Albert,114.5,83.25,5.0,St. Albert,St Albert
4274,028,Red Deer-North,83.66666666666667,91.0,8.0,Red Deer-North,Red Deer-Blackfalds
4275,048,Edmonton-Castle Downs,74.5,61.875,5.125,Edmonton-Castle Downs,Edmonton-Castledowns
4276,027,Banff-Kananaskis,89.71428571428571,44.857142857142854,4.857142857142857,Canmore-Banff,Canmore-Kananaskis
4277,029,Edmonton-Castle Downs,99.0,87.5,8.0,Edmonton-Castle Downs,Edmonton-Castledowns
4278,043,Edmonton-Castle Downs,74.5,61.875,5.125,Edmonton-Castle Downs,Edmonton-Castledowns
4279,027,Edmonton-Strathcona,177.0,37.8,7.2,Edmonton-Gold Bar,Edmonton-Gold Bar
4280,064,Calgary-Buffalo,11.0,7.0,3.0,Calgary-Confluence,Calgary-Buffalo
4281,003,Fort Saskatchewan-Vegreville,30.5,175.0,9.5,Lloydminster-Wainwright,Lloydminster-Wainwright
4282,061,Innisfail-Sylvan Lake,48.5,158.0,4.0,Sylvan Lake-Innisfail,Red Deer-Innisfail
4283,063,Lethbridge-East,64.66666666666667,102.33333333333333,4.0,Lethbridge-East,Lethbridge-Taber-Warner
4284,076,Livingstone-Macleod,21.75,62.583333333333336,4.416666666666667,Livingstone-Macleod,Lethbridge-Cardston
4285,021,Edmonton-Gold Bar,206.0,58.0,8.0,Edmonton-Gold Bar,Edmonton-Gold Bar
4286,006,Calgary-Buffalo,93.42857142857143,52.285714285714285,3.857142857142857,Calgary-Elbow,Calgary-Elbow
4287,059,Calgary-Mountain View,123.0,71.5,4.0,Calgary-Mountain View,Calgary-Mountainview
4288,009,Highwood,42.333333333333336,111.66666666666667,5.0,Okotoks-Diamond Valley,Canmore-Kananaskis
4289,002,Olds-Didsbury-Three Hills,39.61538461538461,141.30769230769232,18.46153846153846,Mountain View-Kneehill,Olds-Three Hills-Didsbury
4290,026,Central Peace-Notley,22.5,105.5,9.0,Central Peace-Notley,Central Peace-Notley
4291,039,Calgary-Elbow,95.0,150.5,18.0,Calgary-Elbow,Calgary-Elbow
4292,066,Calgary-Shaw,82.6,110.3,2.3,Calgary-Shaw,Calgary-De Winton
4293,046,Calgary-Mountain View,120.83333333333333,81.33333333333333,4.666666666666667,Calgary-Klein,Calgary-Klein
4294,021,Brooks-Medicine Hat,28.7,92.9,14.0,Medicine Hat-Brooks,Medicine Hat-Brooks
4295,012,Fort McMurray-Lac La Biche,32.666666666666664,80.16666666666667,2.6666666666666665,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
4296,005,Lac Ste. Anne-Parkland,33.4,158.2,8.0,West Yellowhead,Lac Ste Anne-Parkland
4297,024,Edmonton-Beverly-Clareview,77.66666666666667,45.166666666666664,5.833333333333333,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
4298,046,Maskwacis-Wetaskiwin,56.0,196.0,12.333333333333334,Camrose,Camrose
4299,054,Grande Prairie-Wapiti,47.166666666666664,133.16666666666666,7.166666666666667,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4300,017,Calgary-Falconridge,69.6,65.0,6.2,Calgary-Cross,Calgary-Falconridge
4301,013,Edmonton-Highlands-Norwood,107.66666666666667,44.666666666666664,8.333333333333334,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
4302,017,Calgary-Klein,111.83333333333333,112.83333333333333,5.666666666666667,Calgary-Klein,Calgary-Klein
4303,036,St. Albert,134.0,107.5,4.5,St. Albert,St Albert
4304,018,Calgary-West,89.71428571428571,118.85714285714286,3.0,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
4305,056,Drayton Valley-Devon,81.5,196.5,7.5,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
4306,004,Calgary-West,99.6,122.4,5.0,Calgary-West-Elbow Valley,Calgary-Bow-Springbank
4307,008,Edmonton-Glenora,167.66666666666666,87.0,7.666666666666667,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
4308,015,Calgary-Bhullar-McCall,131.75,76.0,0.0,Calgary-Bhullar-McCall,Calgary-McCall-Bhullar
4309,029,Lacombe-Ponoka,54.0,141.57142857142858,29.0,Lacombe-Clearwater,Red Deer-Lacombe
4310,035,Edmonton-Ellerslie,119.0,72.0,5.25,Edmonton-Ellerslie,Edmonton-Ellerslie
4311,018,Calgary-Mountain View,108.5,70.25,3.75,Calgary-Mountain View,Calgary-Mountainview
4312,027,Calgary-Peigan,110.6,125.0,9.0,Calgary-McKenzie,Calgary-Peigan-Chestermere
4313,001,Edmonton-Ellerslie,109.33333333333333,96.0,3.3333333333333335,Edmonton-Beaumont,Edmonton-Beaumont
4314,021,Calgary-Cross,94.75,89.75,4.75,Calgary-Cross,Calgary-Cross
4315,045,Edmonton-North West,77.66666666666667,37.0,2.6666666666666665,Edmonton-North West,Edmonton-North West
4316,020,Fort McMurray-Lac La Biche,31.5,138.0,4.0,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
4317,019,Fort McMurray-Lac La Biche,31.5,138.0,4.0,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
4318,027,Lethbridge-East,54.666666666666664,64.66666666666667,2.3333333333333335,Lethbridge-East,Lethbridge-Little Bow
4319,039,Edmonton-Gold Bar,104.33333333333333,71.33333333333333,5.666666666666667,Edmonton-Gold Bar,Edmonton-Gold Bar
4320,037,Calgary-West,71.2,131.0,3.2,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
4321,021,Central Peace-Notley,36.0,162.0,8.0,Central Peace-Notley,Central Peace-Notley
4322,004,Lac Ste. Anne-Parkland,33.4,158.2,8.0,West Yellowhead,Lac Ste Anne-Parkland
4323,003,Lac Ste. Anne-Parkland,33.4,158.2,8.0,West Yellowhead,Lac Ste Anne-Parkland
4324,001,Airdrie-East,29.5,121.0,6.0,Airdrie-East,Airdrie-East
4325,010,Calgary-Glenmore,122.0,129.75,2.0,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
4326,028,Grande Prairie-Wapiti,17.4,88.8,4.6,Grande Prairie-Wapiti,Grande Prairie-Wapiti
4327,008,West Yellowhead,212.33333333333334,61.333333333333336,0.0,West Yellowhead,West Yellowhead
4328,024,St. Albert,140.0,106.0,7.333333333333333,St. Albert,St Albert
4329,039,Grande Prairie,62.0,186.0,9.666666666666666,Grande Prairie,Grande Prairie
4330,036,Edmonton-Manning,93.83333333333333,63.333333333333336,3.6666666666666665,Edmonton-Manning,Edmonton-Manning
4331,027,Rimbey-Rocky Mountain House-Sundre,21.9,129.2,26.8,Lacombe-Clearwater,Rocky Mountain House-Banff Park
4332,060,Livingstone-Macleod,27.0,94.66666666666667,6.333333333333333,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
4333,003,Calgary-South East,84.5,135.33333333333334,6.166666666666667,Calgary-McKenzie,Calgary-South
4334,002,Calgary-South East,74.2,136.8,5.6,Calgary-McKenzie,Calgary-South
4335,048,Calgary-North East,69.0909090909091,44.63636363636363,0.0,Calgary-North East,Calgary-North East
4336,035,Edmonton-South,104.875,68.875,2.75,Edmonton-South,Edmonton-South
4337,021,Calgary-Varsity,146.8,102.2,1.4,Calgary-Varsity,Calgary-Varsity
4338,016,Calgary-Currie,93.83333333333333,90.0,10.833333333333334,Calgary-Currie,Calgary-Currie
4339,056,Fort Saskatchewan-Vegreville,69.2,96.0,5.6,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
4340,038,Lethbridge-West,110.0,90.0,8.666666666666666,Lethbridge-West,Lethbridge-Fort Macleod-Crowsnest Pass
4341,014,Drayton Valley-Devon,14.0,147.5,3.0,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
4342,034,Edmonton-South,104.875,68.875,2.75,Edmonton-South,Edmonton-South
4343,014,Livingstone-Macleod,40.77777777777778,118.16666666666667,10.38888888888889,High River-Vulcan-Siksika,Highwood
4344,010,Red Deer-South,104.0,133.66666666666666,7.666666666666667,Red Deer-South,Red Deer-Innisfail
4345,044,West Yellowhead,31.692307692307693,139.69230769230768,0.0,West Yellowhead,West Yellowhead
4346,033,Calgary-Shaw,107.66666666666667,184.33333333333334,2.8333333333333335,Calgary-Shaw,Calgary-South
4347,054,Airdrie-Cochrane,45.833333333333336,117.33333333333333,5.333333333333333,Cochrane-Springbank,Calgary-North West-Bearspaw
4348,011,Leduc-Beaumont,84.28571428571429,115.85714285714286,5.714285714285714,Edmonton-Beaumont,Edmonton-Beaumont
4349,001,Calgary-Fish Creek,125.0,106.0,10.0,Calgary-Fish Creek,Calgary-Fish Creek
4350,019,Livingstone-Macleod,40.77777777777778,118.16666666666667,10.38888888888889,High River-Vulcan-Siksika,Highwood
4351,020,Livingstone-Macleod,40.77777777777778,118.16666666666667,10.38888888888889,High River-Vulcan-Siksika,Highwood
4352,013,Strathcona-Sherwood Park,114.33333333333333,178.33333333333334,5.0,Strathcona-Sherwood Park,Sherwood Park-Strathcona
4353,008,Calgary-South East,84.5,135.33333333333334,6.166666666666667,Calgary-McKenzie,Calgary-South
4354,024,Calgary-Shaw,97.8,130.0,3.0,Calgary-Shaw,Calgary-De Winton
4355,044,Edmonton-Gold Bar,122.6,43.2,7.4,Edmonton-Gold Bar,Edmonton-Gold Bar
4356,022,Calgary-Cross,94.75,89.75,4.75,Calgary-Cross,Calgary-Cross
4357,006,Calgary-Cross,80.25,112.0,10.0,Calgary-East,Calgary-Cross
4358,046,Lethbridge-East,89.25,104.0,4.5,Lethbridge-East,Lethbridge-Taber-Warner
4359,010,Airdrie-East,78.8,123.4,4.6,Airdrie-West,Airdrie-East
4360,018,Calgary-Klein,111.83333333333333,112.83333333333333,5.666666666666667,Calgary-Klein,Calgary-Klein
4361,023,Taber-Warner,38.81818181818182,116.9090909090909,8.727272727272727,Livingstone-Macleod,Lethbridge-Little Bow
4362,022,Livingstone-Macleod,40.77777777777778,118.16666666666667,10.38888888888889,High River-Vulcan-Siksika,Highwood
4363,039,Calgary-Currie,124.83333333333333,95.5,11.666666666666666,Calgary-Currie,Calgary-Currie
4364,021,Edmonton-South,82.16666666666667,73.5,3.1666666666666665,Edmonton-South,Edmonton-South
4365,012,Calgary-North,78.5,88.16666666666667,0.0,Calgary-North,Calgary-North
4366,030,Chestermere-Strathmore,52.4,100.2,2.2,Chestermere-Strathmore,Calgary-Peigan-Chestermere
4367,011,Athabasca-Barrhead-Westlock,52.42857142857143,152.85714285714286,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
4368,050,Highwood,51.1578947368421,115.84210526315789,4.368421052631579,Okotoks-Diamond Valley,Highwood
4369,011,Calgary-South East,61.5,126.25,4.75,Calgary-McKenzie,Calgary-South
4370,008,Edmonton-Beverly-Clareview,119.0,97.33333333333333,8.333333333333334,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
4371,032,Calgary-Foothills,81.0,80.66666666666667,2.3333333333333335,Calgary-Symons Valley,Calgary-Foothills-Airdrie West
4372,033,Innisfail-Sylvan Lake,45.77777777777778,132.66666666666666,8.555555555555555,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
4373,032,Innisfail-Sylvan Lake,45.77777777777778,132.66666666666666,8.555555555555555,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
4374,025,Edmonton-Meadows,120.16666666666667,65.5,2.8333333333333335,Edmonton-Mill Woods,Edmonton-Mill Woods
4375,061,Calgary-Shaw,82.6,110.3,2.3,Calgary-Shaw,Calgary-De Winton
4376,060,Calgary-Shaw,82.6,110.3,2.3,Calgary-Shaw,Calgary-De Winton
4377,059,Calgary-Shaw,82.6,110.3,2.3,Calgary-Shaw,Calgary-De Winton
4378,029,Edmonton-South,106.8,70.4,3.4,Edmonton-South,Edmonton-South
4379,015,Calgary-West,89.71428571428571,118.85714285714286,3.0,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
4380,022,Lacombe-Ponoka,61.57142857142857,157.14285714285714,26.0,Lacombe-Clearwater,Red Deer-Lacombe
4381,026,Calgary-North,95.66666666666667,109.33333333333333,0.0,Calgary-North,Calgary-North
4382,021,Drayton Valley-Devon,23.0,158.33333333333334,9.222222222222221,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
4383,010,Calgary-Shaw,84.2,122.4,2.4,Calgary-Lougheed,Calgary-Lougheed
4384,010,Fort Saskatchewan-Vegreville,39.666666666666664,95.66666666666667,5.666666666666667,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
4385,020,Airdrie-East,81.25,131.75,6.5,Airdrie-West,Airdrie-East
4386,001,Edmonton-Meadows,99.0,73.0,2.0,Edmonton-Ellerslie,Edmonton-Ellerslie
4387,016,Calgary-North West,74.66666666666667,77.0,7.0,Calgary-North West,Calgary-North West-Bearspaw
4388,009,Calgary-North West,79.33333333333333,87.5,12.166666666666666,Calgary-North West,Calgary-North West-Bearspaw
4389,024,Edmonton-Glenora,205.5,80.5,12.0,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
4390,042,Calgary-Hays,90.16666666666667,140.83333333333334,7.166666666666667,Calgary-Hays,Calgary-Hays
4391,002,Edmonton-Rutherford,142.42857142857142,70.42857142857143,10.857142857142858,Edmonton-Rutherford,Edmonton-Rutherford
4392,005,Drayton Valley-Devon,78.5,257.5,20.5,Leduc-Devon,Stony Plain-Drayton Valley
4393,029,Fort Saskatchewan-Vegreville,50.0,128.25,10.0,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
4394,012,Cardston-Siksika,28.166666666666668,98.66666666666667,10.666666666666666,High River-Vulcan-Siksika,Lethbridge-Little Bow
4395,051,Banff-Kananaskis,57.0,224.0,8.0,Canmore-Banff,Calgary-Nolan Hill-Cochrane
4396,013,St. Albert,142.75,110.75,7.0,St. Albert,St Albert
4397,040,Edmonton-Manning,76.5,53.0,1.625,Edmonton-Manning,Edmonton-Manning
4398,021,Lesser Slave Lake,2.5,26.0,1.0,Lesser Slave Lake,Lesser Slave Lake
4399,014,Edmonton-Gold Bar,150.25,80.0,6.25,Edmonton-Gold Bar,Edmonton-Gold Bar
4400,020,Taber-Warner,38.81818181818182,116.9090909090909,8.727272727272727,Livingstone-Macleod,Lethbridge-Taber-Warner
4401,045,Calgary-Hays,92.5,117.0,6.166666666666667,Calgary-Hays,Calgary-Hays
4402,042,Maskwacis-Wetaskiwin,49.6,162.4,9.2,Camrose,Leduc
4403,028,Calgary-Peigan,100.66666666666667,129.5,6.166666666666667,Calgary-McKenzie,Calgary-Peigan-Chestermere
4404,053,Calgary-Foothills,81.57142857142857,87.0,2.4285714285714284,Calgary-Symons Valley,Calgary-Nolan Hill-Cochrane
4405,004,Brooks-Medicine Hat,20.0,321.0,28.0,Medicine Hat-Brooks,Medicine Hat-Brooks
4406,049,Edmonton-South,71.14285714285714,55.714285714285715,2.5714285714285716,Edmonton-South,Edmonton-South
4407,030,Maskwacis-Wetaskiwin,24.0,128.5,11.5,Camrose,Camrose
4408,017,Edmonton-Strathcona,158.0,46.75,4.25,Edmonton-Strathcona,Edmonton-Strathcona
4409,015,Calgary-Elbow,113.75,144.0,15.75,Calgary-Elbow,Calgary-Elbow
4410,066,Livingstone-Macleod,55.0,120.0,13.0,Livingstone-Macleod,Lethbridge-Cardston
4411,014,Lethbridge-East,71.375,88.625,4.875,Lethbridge-East,Lethbridge-Little Bow
4412,040,Calgary-Bow,49.333333333333336,53.333333333333336,7.0,Calgary-Bow,Calgary-Varsity
4413,007,Edmonton-North West,117.5,89.5,3.75,Edmonton-North West,Edmonton-North West
4414,017,Calgary-Acadia,84.2,93.8,4.6,Calgary-Acadia,Calgary-Acadia
4415,039,Banff-Kananaskis,109.66666666666667,60.5,5.666666666666667,Canmore-Banff,Canmore-Kananaskis
4416,027,Calgary-Mountain View,80.5,36.666666666666664,1.8333333333333333,Calgary-Mountain View,Calgary-Mountainview
4417,023,Calgary-Cross,101.2,105.2,8.6,Calgary-Cross,Calgary-Cross
4418,024,Calgary-Cross,101.2,105.2,8.6,Calgary-Cross,Calgary-Cross
4419,024,Calgary-Lougheed,85.0,126.0,9.0,Calgary-Lougheed,Calgary-Lougheed
4420,017,Calgary-Elbow,110.6,122.0,12.8,Calgary-Elbow,Calgary-Elbow
4421,025,Brooks-Medicine Hat,28.7,92.9,14.0,Medicine Hat-Brooks,Medicine Hat-Brooks
4422,021,Red Deer-South,77.8,136.8,2.6,Red Deer-South,Red Deer-Sylvan Lake
4423,033,Edmonton-Gold Bar,184.0,98.66666666666667,6.333333333333333,Edmonton-Gold Bar,Edmonton-Gold Bar
4424,008,Calgary-Varsity,159.8,120.4,4.4,Calgary-Varsity,Calgary-Varsity
4425,040,Fort Saskatchewan-Vegreville,46.0,109.33333333333333,4.666666666666667,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
