parent_ed_2019,VA_NUMBER,election_day_ndp,election_day_ucp,apportioned_advance_ndp,apportioned_advance_ucp,full_ndp,full_ucp,pct_advance_ndp
Calgary-North West,22,74.66666666666667,77.0,88.94001704271795,87.50713200696529,163.60668370938464,164.5071320069653,54.36
Calgary-Acadia,49,135.25,110.75,100.71405665419563,103.43132014965262,235.96405665419564,214.1813201496526,42.68
Olds-Didsbury-Three Hills,27,28.25,199.5,30.29203411883764,99.79908197195316,58.54203411883764,299.29908197195317,51.74
Calgary-Bhullar-McCall,2,160.0,116.0,80.14607568841112,56.93947872183772,240.14607568841112,172.93947872183773,33.37
Calgary-Peigan,45,113.28571428571429,151.14285714285714,67.67344041174906,83.88784655755993,180.95915469746336,235.03070370041706,37.4
Red Deer-North,42,94.0,130.25,70.38673660157873,91.76828001661819,164.38673660157872,222.01828001661818,42.82
Fort Saskatchewan-Vegreville,16,96.0,162.66666666666666,76.55334937825909,94.54873646209384,172.5533493782591,257.2154031287605,44.37
Edmonton-South,31,106.8,70.4,56.53576688077707,32.980354065486445,163.33576688077707,103.38035406548644,34.61
Vermilion-Lloydminster-Wainwright,14,16.4,90.4,14.331126887311271,49.7104289571043,30.73112688731127,140.11042895710432,46.63
Calgary-North East,58,69.0909090909091,44.63636363636363,61.61403113016016,46.08118091585834,130.70494022106925,90.71754455222197,47.14
Red Deer-South,27,77.8,136.8,52.86293975217207,59.984688790770555,130.66293975217206,196.78468879077056,40.46
Edmonton-North West,11,107.75,74.5,82.25330319888734,49.047809457579966,190.00330319888735,123.54780945757997,43.29
Drayton Valley-Devon,28,40.0,344.0,47.551470029628504,149.6558535288308,87.5514700296285,493.6558535288308,54.31
Calgary-Bow,17,88.375,120.875,92.38341255941955,100.48048536402301,180.75841255941955,221.35548536402302,51.11
Edmonton-Highlands-Norwood,41,114.66666666666667,79.0,91.99025879616167,25.14456721915286,206.65692546282833,104.14456721915286,44.51
Calgary-Elbow,30,106.66666666666667,102.16666666666667,111.57039072617583,100.01361382229382,218.2370573928425,202.18028048896048,51.12
Lesser Slave Lake,28,29.0,104.0,31.318775326429535,64.37415578568213,60.31877532642953,168.37415578568215,51.92
Rimbey-Rocky Mountain House-Sundre,47,19.75,142.0,19.50738476011289,84.35954844778927,39.257384760112885,226.35954844778928,49.69
Spruce Grove-Stony Plain,8,100.8,138.2,111.01516479663395,151.67952314165495,211.81516479663395,289.87952314165494,52.41
Lethbridge-West,15,118.8,110.8,133.45186591966575,85.05076440983763,252.25186591966576,195.8507644098376,52.9
Edmonton-City Centre,26,67.6,26.0,76.21403364792776,20.240951990151835,143.81403364792777,46.240951990151835,52.99
Calgary-West,13,89.71428571428571,118.85714285714286,107.40920598729697,138.53604370549132,197.12349170158268,257.3931865626342,54.49
Edmonton-South West,66,67.28571428571429,58.857142857142854,58.0932084698286,42.812692873759666,125.3789227555429,101.66983573090252,46.33
Edmonton-Strathcona,43,124.5,38.25,68.24878062942747,14.099581930089416,192.74878062942747,52.349581930089414,35.41
Fort Saskatchewan-Vegreville,72,58.42857142857143,91.85714285714286,44.4776087330239,54.932955131511086,102.90618016159533,146.79009798865394,43.22
Calgary-North West,7,79.33333333333333,87.5,97.83401874698974,96.25784520766182,177.16735208032307,183.75784520766183,55.22
Edmonton-Beverly-Clareview,16,86.4,65.4,55.632928015564204,31.803428988326846,142.0329280155642,97.20342898832685,39.17
Edmonton-McClung,13,126.6,97.2,115.0994377317861,61.47204211030028,241.69943773178608,158.67204211030028,47.62
Central Peace-Notley,43,17.5,67.0,9.732133040131943,34.178600879604176,27.23213304013194,101.17860087960418,35.74
Edmonton-South,78,83.5,63.0,46.74091336362212,27.26648911170296,130.24091336362213,90.26648911170295,35.89
Edmonton-Riverview,37,210.25,44.0,79.5063500186081,26.044775772236697,289.7563500186081,70.0447757722367,27.44
Calgary-Glenmore,22,144.16666666666666,133.5,133.92357075654436,130.4659914771155,278.090237423211,263.9659914771155,48.16
Red Deer-North,30,58.5,98.5,49.27856252596593,64.24802658911509,107.77856252596592,162.74802658911509,45.72
Brooks-Medicine Hat,55,74.14285714285714,110.28571428571429,37.80083773007371,90.92306039980132,111.94369487293085,201.2087746855156,33.77
Calgary-Glenmore,28,139.0,139.33333333333334,134.24511594443524,130.7792351541314,273.24511594443527,270.1125684874647,49.13
Calgary-Acadia,12,104.5,91.25,80.1413682522715,82.30358097274184,184.6413682522715,173.55358097274183,43.4
Red Deer-North,17,54.75,126.25,56.81159119235563,74.06938097216451,111.56159119235562,200.3193809721645,50.92
Red Deer-North,16,54.75,126.25,56.81159119235563,74.06938097216451,111.56159119235562,200.3193809721645,50.92
Edmonton-Highlands-Norwood,25,209.66666666666666,53.666666666666664,125.08141901715614,34.18968692449356,334.7480856838228,87.85635359116023,37.37
Calgary-Varsity,38,178.66666666666666,97.0,123.6376246600181,83.12487156240557,302.30429132668473,180.1248715624056,40.9
Edmonton-Meadows,43,152.75,103.75,107.64073694984647,55.57937563971341,260.3907369498465,159.32937563971342,41.34
Bonnyville-Cold Lake-St. Paul,31,49.54545454545455,111.9090909090909,30.969338353953738,85.15373856912316,80.51479289940829,197.06282947821407,38.46
Calgary-Hays,26,85.4,123.2,76.6822312106105,92.71329131784405,162.0822312106105,215.91329131784406,47.31
Calgary-Edgemont,23,117.25,120.5,139.4913285684255,145.863648307757,256.7413285684255,266.363648307757,54.33
Bonnyville-Cold Lake-St. Paul,50,44.833333333333336,116.33333333333333,30.91411900065746,85.00190664036813,75.7474523339908,201.33523997370145,40.81
Leduc-Beaumont,54,76.8,128.0,83.55465600261162,107.74021056067902,160.35465600261162,235.74021056067903,52.11
Lac Ste. Anne-Parkland,36,28.8,123.8,21.08491412656661,44.377487235030166,49.88491412656661,168.17748723503016,42.27
Lacombe-Ponoka,27,61.57142857142857,157.14285714285714,55.501324420652644,124.84613144354918,117.0727529920812,281.9889885864063,47.41
Calgary-South East,31,68.33333333333333,109.66666666666667,68.89718643176438,97.2611096502761,137.2305197650977,206.92777631694275,50.21
Calgary-Varsity,40,178.66666666666666,97.0,123.6376246600181,83.12487156240557,302.30429132668473,180.1248715624056,40.9
Calgary-Varsity,39,178.66666666666666,97.0,123.6376246600181,83.12487156240557,302.30429132668473,180.1248715624056,40.9
Olds-Didsbury-Three Hills,6,39.61538461538461,141.30769230769232,24.06378932618632,79.27972331268559,63.67917394157094,220.5874156203779,37.79
Spruce Grove-Stony Plain,38,54.285714285714285,95.28571428571429,69.4757187938289,94.9243638549389,123.7614330795432,190.2100781406532,56.14
Red Deer-South,26,77.8,136.8,52.86293975217207,59.984688790770555,130.66293975217206,196.78468879077056,40.46
Calgary-Glenmore,42,106.66666666666667,128.0,113.1839061375837,110.26177430959103,219.85057280425036,238.26177430959103,51.48
Edmonton-Castle Downs,19,100.75,94.25,87.23744560743266,55.956721157238626,187.98744560743268,150.20672115723863,46.41
Calgary-East,41,59.42857142857143,58.714285714285715,26.452624948930954,31.02798583685142,85.88119637750239,89.74227155113714,30.8
Calgary-South East,26,68.33333333333333,109.66666666666667,68.89718643176438,97.2611096502761,137.2305197650977,206.92777631694275,50.21
Morinville-St. Albert,35,96.33333333333333,206.66666666666666,94.30755630717195,103.50772542086247,190.6408896405053,310.1743920875291,49.47
Calgary-Hays,48,92.5,117.0,77.01307496942904,93.11330072429686,169.51307496942906,210.11330072429686,45.43
Calgary-Bow,3,124.33333333333333,126.66666666666667,110.81594529230256,120.5285630889834,235.14927862563587,247.19522975565008,47.13
Calgary-Edgemont,50,61.888888888888886,77.55555555555556,81.81405180669424,85.55152640553105,143.70294069558312,163.1070819610866,56.93
Calgary-Edgemont,6,143.33333333333334,118.33333333333333,153.52357928666527,160.536928035877,296.85691261999864,278.8702613692103,51.72
Edmonton-Glenora,1,135.75,58.75,77.57240370550949,22.645831301803998,213.3224037055095,81.395831301804,36.36
Calgary-Acadia,36,135.25,120.5,104.70577231427045,107.53073222875469,239.95577231427046,228.0307322287547,43.64
Calgary-Acadia,35,135.25,120.5,104.70577231427045,107.53073222875469,239.95577231427046,228.0307322287547,43.64
Edmonton-Meadows,20,176.25,100.25,116.03377686796314,59.913050153531216,292.2837768679631,160.16305015353123,39.7
Calgary-Lougheed,32,52.666666666666664,82.5,37.25737730479865,58.43891552644914,89.92404397146532,140.93891552644914,41.43
Fort McMurray-Wood Buffalo,34,3.0,7.5,1.5299490229396768,4.737043330501274,4.529949022939677,12.237043330501274,33.77
Lethbridge-East,25,54.666666666666664,64.66666666666667,51.48134777376654,47.819494584837535,106.1480144404332,112.4861612515042,48.5
Edmonton-Manning,18,113.0,62.6,61.69156043956043,33.47978021978022,174.69156043956042,96.07978021978022,35.31
Edmonton-Manning,17,113.0,62.6,61.69156043956043,33.47978021978022,174.69156043956042,96.07978021978022,35.31
Calgary-Peigan,31,100.66666666666667,129.5,58.905019670482446,73.01853166503979,159.57168633714912,202.5185316650398,36.91
Chestermere-Strathmore,45,50.8,94.2,45.37231848184818,121.38665429042906,96.17231848184818,215.58665429042907,47.18
Olds-Didsbury-Three Hills,22,67.28571428571429,243.57142857142858,41.34575270038621,136.21627873355504,108.63146698610049,379.78770730498366,38.06
Edmonton-Decore,2,66.0,60.0,41.67380824852705,31.24692019282271,107.67380824852705,91.24692019282271,38.7
Grande Prairie-Wapiti,25,17.4,88.8,9.84898489524119,31.349439662173133,27.248984895241186,120.14943966217314,36.14
Calgary-Varsity,11,75.375,74.0,66.99529691749773,45.04272438803263,142.37029691749774,119.04272438803264,47.06
Calgary-Falconridge,16,69.6,65.0,63.51280505311513,39.72690209589434,133.11280505311512,104.72690209589433,47.71
Taber-Warner,3,21.0,154.33333333333334,26.146747532405758,104.00317120545446,47.146747532405755,258.33650453878784,55.46
Calgary-South East,18,61.5,126.25,72.67104917170656,102.5886142519064,134.17104917170656,228.8386142519064,54.16
Lethbridge-East,17,71.375,88.625,69.02527075812273,64.11552346570397,140.40027075812273,152.74052346570397,49.16
Calgary-Mountain View,65,90.4,61.8,71.20034547738693,34.03467336683417,161.60034547738695,95.83467336683417,44.06
Spruce Grove-Stony Plain,33,61.333333333333336,79.66666666666667,65.49430224403928,89.48457223001402,126.8276355773726,169.1512388966807,51.64
Grande Prairie-Wapiti,53,47.166666666666664,133.16666666666666,16.724108061285257,53.23304098316279,63.89077472795192,186.39970764982945,26.18
Edmonton-Mill Woods,28,136.33333333333334,85.0,94.0514233241506,50.7603305785124,230.38475665748393,135.7603305785124,40.82
Lacombe-Ponoka,42,38.5,167.33333333333334,52.23263113613566,117.4934472381322,90.73263113613567,284.8267805714655,57.57
Calgary-Lougheed,8,100.8,145.2,67.80750789381358,106.35738510115775,168.6075078938136,251.55738510115773,40.22
Calgary-Lougheed,6,100.8,145.2,67.80750789381358,106.35738510115775,168.6075078938136,251.55738510115773,40.22
Calgary-North East,22,83.5,94.33333333333333,96.34477529638818,72.05633098979872,179.84477529638818,166.38966432313205,53.57
Cardston-Siksika,50,2.0,81.0,6.375348889136988,26.594842022998773,8.375348889136987,107.59484202299878,76.12
Edmonton-Highlands-Norwood,40,153.33333333333334,94.0,117.4815353300378,32.11233885819521,270.81486866337116,126.11233885819522,43.38
Calgary-Varsity,37,179.5,112.5,130.96319129646417,88.05004533091568,310.4631912964642,200.55004533091568,42.18
Calgary-Mountain View,17,108.5,70.25,83.62064227386936,39.97173366834171,192.12064227386935,110.22173366834171,43.53
Airdrie-East,30,55.75,89.375,43.360729639359924,71.48223668497731,99.11072963935993,160.8572366849773,43.75
Fort Saskatchewan-Vegreville,5,32.0,114.0,43.20923586040914,53.36642599277979,75.20923586040914,167.3664259927798,57.45
Chestermere-Strathmore,14,49.6,125.4,54.75969471947194,146.50113448844883,104.35969471947195,271.90113448844886,52.47
Chestermere-Strathmore,15,49.6,125.4,54.75969471947194,146.50113448844883,104.35969471947195,271.90113448844886,52.47
Morinville-St. Albert,48,122.0,98.66666666666667,68.68163066594923,75.38186383785586,190.68163066594923,174.04853050452255,36.02
Morinville-St. Albert,47,109.0,98.25,64.50574602198479,70.79860096856021,173.5057460219848,169.0486009685602,37.18
Grande Prairie-Wapiti,37,40.8,126.0,15.469027123599156,49.23810297222674,56.26902712359915,175.23810297222673,27.49
Red Deer-South,2,79.5,110.75,46.864745050562604,53.17841119498647,126.3647450505626,163.92841119498647,37.09
Edmonton-McClung,11,126.6,97.2,115.0994377317861,61.47204211030028,241.69943773178608,158.67204211030028,47.62
Cypress-Medicine Hat,12,50.25,97.0,30.16216216216216,47.304765291607396,80.41216216216216,144.3047652916074,37.51
Strathcona-Sherwood Park,14,97.8,102.6,50.01644550793995,59.28736132260168,147.81644550793993,161.8873613226017,33.84
Cardston-Siksika,2,74.0,140.0,16.437646533437533,68.56983364965949,90.43764653343753,208.56983364965947,18.18
Edmonton-South,68,72.0,47.22222222222222,38.03792191063067,22.189566034779887,110.03792191063067,69.41178825700212,34.57
Lethbridge-West,1,109.0,121.8,134.14934953945496,85.49528060013293,243.14934953945496,207.2952806001329,55.17
Livingstone-Macleod,7,30.0,117.0,48.371909906610504,107.20151986815601,78.37190990661051,224.20151986815603,61.72
Edmonton-Riverview,5,113.75,78.75,60.19654819501302,19.719250093040564,173.946548195013,98.46925009304056,34.61
Edmonton-Riverview,11,155.66666666666666,91.66666666666667,77.34344374147126,25.33624860439151,233.0101104081379,117.00291527105819,33.19
Calgary-South East,50,118.25,170.5,111.764396529056,157.7760978175125,230.014396529056,328.2760978175125,48.59
Edmonton-Riverview,28,150.2,71.0,69.17130628954223,22.659211016002974,219.37130628954222,93.65921101600297,31.53
Airdrie-Cochrane,64,69.14285714285714,114.85714285714286,66.11996920277176,99.1670749632533,135.2628263456289,214.02421782039616,48.88
Peace River,50,19.454545454545453,38.72727272727273,10.560576314636638,41.785407168237796,30.01512176918209,80.51267989551053,35.18
Lethbridge-West,39,110.0,90.0,116.24726996486564,74.08603171588643,226.24726996486564,164.08603171588643,51.38
Edmonton-South West,49,70.42857142857143,50.0,55.46157954707307,40.87327303802877,125.8901509756445,90.87327303802877,44.06
Rimbey-Rocky Mountain House-Sundre,23,34.25,192.5,27.346519285042326,118.25983066792098,61.596519285042326,310.759830667921,44.4
Drumheller-Stettler,47,5.0,199.0,21.257602862254025,98.16815742397137,26.257602862254025,297.16815742397137,80.96
Lesser Slave Lake,6,30.11111111111111,95.0,29.46110360698384,60.55580569313123,59.572214718094955,155.55580569313122,49.45
Red Deer-South,4,79.5,110.75,46.864745050562604,53.17841119498647,126.3647450505626,163.92841119498647,37.09
Fort Saskatchewan-Vegreville,47,113.0,122.57142857142857,69.7182288980574,86.10688499226406,182.71822889805742,208.67831356369263,38.16
West Yellowhead,10,4.0,18.0,6.491384317521782,13.502420135527588,10.491384317521781,31.502420135527586,61.87
Brooks-Medicine Hat,42,74.14285714285714,110.28571428571429,37.80083773007371,90.92306039980132,111.94369487293085,201.2087746855156,33.77
Airdrie-Cochrane,61,69.14285714285714,114.85714285714286,66.11996920277176,99.1670749632533,135.2628263456289,214.02421782039616,48.88
Calgary-Mountain View,52,90.0,50.25,65.6100423994975,31.36243718592965,155.6100423994975,81.61243718592965,42.16
Airdrie-East,8,53.7,103.0,46.81913064246476,77.18357614839583,100.51913064246477,180.18357614839584,46.58
Calgary-Elbow,22,110.6,122.0,124.26786695726335,111.3958495214631,234.86786695726335,233.3958495214631,52.91
Grande Prairie-Wapiti,57,47.166666666666664,133.16666666666666,16.724108061285257,53.23304098316279,63.89077472795192,186.39970764982945,26.18
Lac Ste. Anne-Parkland,48,56.57142857142857,128.85714285714286,25.62087487013992,53.92433854247255,82.1923034415685,182.78148139961542,31.17
Calgary-North,3,78.5,88.16666666666667,39.17261577887608,39.12685337726524,117.67261577887608,127.29352004393192,33.29
Livingstone-Macleod,29,5.0,37.0,13.820545687603001,30.629005676616,18.820545687603,67.629005676616,73.43
Grande Prairie,21,71.66666666666667,147.33333333333334,44.262116716122655,64.67227167820639,115.92878338278933,212.00560501153973,38.18
Calgary-Mountain View,67,86.0,45.0,61.2828203517588,29.29396984924623,147.2828203517588,74.29396984924622,41.61
Edmonton-North West,2,129.2,102.6,104.61627260083449,62.38289290681501,233.81627260083448,164.982892906815,44.74
Drayton Valley-Devon,8,20.0,186.0,25.509382359644455,80.28412975765401,45.509382359644455,266.284129757654,56.05
Calgary-Shaw,17,120.6,153.4,61.300151701220834,80.67788774109658,181.90015170122084,234.0778877410966,33.7
Calgary-Beddington,36,80.0,95.66666666666667,69.18187250996017,61.58831341301462,149.18187250996016,157.25498007968127,46.37
Bonnyville-Cold Lake-St. Paul,46,73.0,72.0,27.81311637080868,76.47534516765283,100.81311637080867,148.47534516765285,27.59
Edmonton-Strathcona,28,177.0,37.8,90.07581001045175,18.608849146440605,267.07581001045173,56.4088491464406,33.73
